head	O	art	eve	geo	gpe	nat	org	per	tim
favorable	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
favored	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
favors	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fear	0.000107720480741	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
feared	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fearless	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fearlessness	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fears	0.000076943200529	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
feasible	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
features	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fed	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
federal	0.000246218241694	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
federalism	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
federation	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fee	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
feeble	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
feed	0.000076943200529	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
feeding	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
feel	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
feels	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fees	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fell	0.000169275041165	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
felt	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fence	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fended	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fertile	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
few	0.000076943200529	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000487329434698
fewer	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fiancee	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fictional	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
field	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fierce	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fifth	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000292397660819
fight	0.000215440961482	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fighter	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fighters	0.000292384162012	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fighting	0.000477047843282	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
figure	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
figures	0.000107720480741	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
file	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
filed	0.000107720480741	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
filled	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
filmed	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
final	0.000246218241694	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
finalize	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
finalized	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
finalizing	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
finally	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
finals	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
finance	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
financial	0.000261606881800	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
financing	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
find	0.000107720480741	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
finding	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
findings	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
finds	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fine	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fined	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
finished	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
finishing	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fire	0.000384716002647	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
firecrackers	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fired	0.000246218241694	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
firefighters	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fires	0.000076943200529	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
firewood	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fireworks	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
firing	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
firm	0.000153886401059	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
firms	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
first	0.001107982087623	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000584795321637
first-round	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
first-set	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fiscal	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fishermen	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fishing	0.000123109120847	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fishing-rich	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000182999359502	0.000090033312326	0.000097465886940
fists	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
five	0.000538602403706	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000389863547758
fixation	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fixed	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flag	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flags	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flames	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flaming	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flamingo	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flare	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flared	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flattened	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flawed	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fled	0.000215440961482	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flee	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fleet	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flew	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flight	0.000092331840635	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flights	0.000076943200529	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flock	0.000138497760953	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flocked	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flocks	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flood	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flooding	0.000076943200529	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
floods	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
floodwaters	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
floor	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flour	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flow	0.000076943200529	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flowing	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flown	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flu	0.000584768324023	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fluid	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fly	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
flying	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
focus	0.000092331840635	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
focused	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
foes	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fog	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
foil	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
foiled	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fold	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
foliage	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
follow	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
followed	0.000092331840635	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
followers	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
following	0.000353938722435	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
follows	0.000107720480741	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
folly	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
food	0.000292384162012	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
footage	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
football	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
for	0.008217533816537	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.001280995516516	0.000090033312326	0.000097465886940
forbid	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
force	0.000353938722435	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000182999359502	0.000090033312326	0.000097465886940
forced	0.000246218241694	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forceful	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forces	0.000954095686564	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forcible	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forcing	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forecast	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forecasts	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
foreign	0.000692488804764	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
foreigners	0.000076943200529	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forensic	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forestry	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forgives	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forgiving	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
form	0.000276995521906	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
formal	0.000092331840635	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
formality	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
formally	0.000107720480741	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
formation	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
formed	0.000076943200529	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
former	0.001184925288152	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forming	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forms	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forth	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fortified	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fortune	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forum	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
forward	0.000076943200529	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fought	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
found	0.000707877444870	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
foundation	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
founder	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
founders	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
four	0.000661711524553	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000584795321637
four-day	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
four-party	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
four-year	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000194931773879
fourth	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000194931773879
fourth-largest	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fourth-seeded	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fowl	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fracture	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
frail	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
fraud	0.000076943200529	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
free	0.000169275041165	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
freed	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
freedom	0.000169275041165	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
freedoms	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
freeing	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
freelance	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
freer	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
freeze	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
freezing	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
frequent	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
